Sale_ID,Date,Customer_ID,Bike_Model,Price,Quantity,Store_Location,Salesperson_ID,Payment_Method,Customer_Age,Customer_Gender
75774,08-06-2024,1977,Road Bike,3931.62,2,Philadelphia,148,Apple Pay,61,Male
75775,26-01-2020,4981,BMX,2885.49,3,Chicago,702,Apple Pay,31,Male
75776,20-03-2023,6205,Road Bike,4381.81,3,Phoenix,921,Apple Pay,69,Male
75777,24-05-2024,7897,Cruiser,1768.34,4,Chicago,216,Apple Pay,64,Male
75778,29-10-2022,6388,BMX,943.4,3,Philadelphia,894,Credit Card,31,Female
75779,24-12-2022,4883,Folding Bike,4267.45,3,Philadelphia,665,Apple Pay,43,Female
75780,31-03-2022,7603,Cruiser,638.84,5,San Antonio,645,Apple Pay,40,Male
75781,13-03-2023,4049,BMX,3768.15,1,Houston,256,Cash,28,Male
75782,05-09-2023,6302,Road Bike,3275.17,1,Los Angeles,974,Credit Card,43,Female
75783,13-09-2021,8761,Cruiser,4521.05,2,Philadelphia,793,Debit Card,66,Female
75784,30-11-2023,8543,Mountain Bike,4627.53,1,Chicago,672,Debit Card,41,Female
75785,14-10-2023,9041,Folding Bike,3137.58,3,New York,711,PayPal,46,Female
75786,24-07-2024,5792,Folding Bike,2429.08,4,Chicago,229,Apple Pay,43,Male
75787,27-09-2023,8596,Road Bike,2422.8,4,Philadelphia,905,Debit Card,19,Female
75788,21-09-2023,8572,Cruiser,1262.07,5,San Antonio,280,Debit Card,49,Female
75789,11-12-2022,8862,Road Bike,3868.19,5,Phoenix,770,Apple Pay,51,Female
75790,27-02-2024,2029,Folding Bike,2319.61,5,Phoenix,722,Apple Pay,29,Male
75791,17-04-2021,9450,Hybrid Bike,4137.99,3,Philadelphia,678,PayPal,59,Female
75792,25-06-2022,4274,Cruiser,2594.08,5,New York,433,Apple Pay,62,Female
75793,16-01-2021,5981,BMX,3208.34,5,Chicago,737,Credit Card,36,Female
75794,15-08-2024,7214,Cruiser,1240.93,3,Chicago,466,Cash,54,Female
75795,19-07-2024,8354,Electric Bike,4950.41,1,New York,461,Credit Card,65,Male
75796,25-08-2021,5728,Cruiser,3527.38,4,San Antonio,416,Credit Card,27,Male
75797,16-10-2022,7736,Hybrid Bike,3673.32,3,Chicago,663,Google Pay,27,Male
75798,19-12-2020,5823,Folding Bike,1111.47,2,Philadelphia,241,Google Pay,32,Male
75799,25-07-2023,5823,Folding Bike,4991.01,4,Phoenix,756,Credit Card,47,Male
75800,11-11-2021,3653,Folding Bike,3826.43,2,Chicago,705,PayPal,63,Female
75801,29-01-2023,2015,Road Bike,1060.75,2,Chicago,225,Google Pay,22,Male
75802,06-08-2023,4279,Road Bike,1665.74,5,Philadelphia,842,Cash,19,Male
75803,23-08-2023,4565,Hybrid Bike,508.78,2,Los Angeles,256,Credit Card,69,Female
75804,21-05-2021,7098,Mountain Bike,1059.14,1,Houston,795,Apple Pay,52,Male
75805,15-01-2022,1467,Hybrid Bike,2813.75,2,Chicago,426,PayPal,58,Female
75806,12-10-2020,6287,BMX,1053.89,4,New York,264,Google Pay,56,Female
75807,23-03-2024,7108,BMX,1310.98,4,San Antonio,311,Apple Pay,32,Male
75808,24-12-2022,2891,Folding Bike,1577.92,4,Chicago,120,Credit Card,41,Female
75809,04-06-2021,4175,Road Bike,2487.26,2,New York,324,Google Pay,23,Female
75810,14-09-2024,7709,BMX,2977.37,4,Houston,666,Google Pay,27,Female
75811,19-02-2024,5048,Road Bike,932.49,3,San Antonio,727,Credit Card,51,Male
75812,28-01-2022,3125,Cruiser,2231.05,3,Los Angeles,609,Cash,37,Male
75813,12-03-2020,4757,Electric Bike,2014.47,5,Philadelphia,796,PayPal,28,Male
75814,22-04-2021,5862,Folding Bike,4403.21,2,Los Angeles,555,Cash,52,Female
75815,19-01-2024,4114,Cruiser,2245.27,5,New York,319,Google Pay,40,Female
75816,03-04-2021,9185,BMX,2908.45,1,Los Angeles,928,PayPal,40,Female
75817,29-11-2022,9884,Electric Bike,344.96,5,San Antonio,617,PayPal,55,Female
75818,12-07-2020,8572,Electric Bike,2987.72,4,Phoenix,580,Credit Card,29,Male
75819,09-07-2022,5305,Mountain Bike,659.26,3,Philadelphia,819,Credit Card,61,Female
75820,16-12-2022,1816,BMX,2896.37,2,Chicago,999,Google Pay,64,Female
75821,27-07-2024,5980,Hybrid Bike,2816.8,3,Los Angeles,274,Debit Card,37,Female
75822,14-01-2023,6936,Road Bike,662.42,2,San Antonio,232,Apple Pay,62,Female
75823,04-09-2024,8661,Cruiser,1863.72,4,Houston,238,PayPal,62,Male
75824,19-03-2020,1468,Electric Bike,4781.54,5,Los Angeles,697,Debit Card,32,Male
75825,20-05-2024,1828,Cruiser,3457.23,4,Chicago,614,PayPal,20,Male
75826,03-08-2024,2889,Hybrid Bike,4830.82,4,New York,657,Credit Card,38,Male
75827,15-06-2024,5361,Road Bike,2593.79,5,Phoenix,271,Debit Card,30,Male
75828,13-12-2022,4569,Hybrid Bike,4700.43,2,Phoenix,706,Apple Pay,35,Male
75829,10-05-2021,7756,Hybrid Bike,1387.93,1,Philadelphia,901,Cash,66,Male
75830,13-09-2023,5316,Electric Bike,3359.58,2,Philadelphia,973,PayPal,48,Male
75831,20-01-2022,5230,Electric Bike,1443.24,1,New York,924,PayPal,36,Female
75832,05-07-2021,2499,Cruiser,3830.01,1,New York,993,Google Pay,66,Male
75833,16-06-2023,8870,Electric Bike,2644.46,5,New York,859,Debit Card,29,Female
75834,27-03-2022,1512,Hybrid Bike,3566.72,4,Philadelphia,992,Apple Pay,45,Male
75835,23-02-2021,7598,Folding Bike,1584.96,4,Phoenix,168,Cash,51,Female
75836,28-06-2021,2816,Cruiser,4765.35,5,Los Angeles,796,Credit Card,35,Male
75837,04-09-2024,9784,Electric Bike,4347.83,3,New York,697,Cash,52,Female
75838,17-08-2024,5128,BMX,1741.49,5,Los Angeles,435,Apple Pay,23,Female
75839,01-01-2022,1041,Cruiser,4860.73,1,Philadelphia,186,PayPal,25,Male
75840,09-09-2021,4083,Road Bike,3494.72,4,New York,174,Apple Pay,61,Male
75841,14-05-2021,4002,BMX,3674.73,4,Chicago,360,Cash,68,Male
75842,15-02-2021,8245,BMX,1618.66,5,Los Angeles,164,Google Pay,28,Female
75843,15-02-2022,6248,Mountain Bike,3669.56,4,Houston,669,Credit Card,67,Female
75844,16-06-2020,1450,Electric Bike,1885.2,4,New York,969,PayPal,33,Male
75845,24-03-2021,4896,BMX,4459.45,2,Phoenix,166,Google Pay,68,Male
75846,24-06-2020,5328,Hybrid Bike,4992.26,2,Houston,277,PayPal,49,Male
75847,23-02-2022,6327,Hybrid Bike,2615.81,3,San Antonio,790,Cash,35,Male
75848,12-01-2024,5006,Road Bike,3714.5,5,Houston,136,Google Pay,60,Male
75849,02-03-2021,1847,Electric Bike,1832.66,3,Phoenix,327,Apple Pay,65,Male
75850,08-12-2023,5473,Mountain Bike,2802.44,5,New York,886,Apple Pay,37,Male
75851,16-02-2024,1108,Cruiser,1424.72,4,Philadelphia,813,Google Pay,54,Female
75852,30-09-2021,6622,BMX,3547.48,2,New York,812,Debit Card,64,Male
75853,18-05-2023,5486,Mountain Bike,817.36,5,Houston,804,Debit Card,64,Female
75854,12-06-2020,6061,Hybrid Bike,4745.31,2,Philadelphia,766,Google Pay,51,Male
75855,28-03-2022,8110,Electric Bike,1127.64,5,Houston,383,Credit Card,59,Female
75856,13-02-2024,8495,Cruiser,273.99,2,Phoenix,401,Cash,37,Male
75857,22-06-2023,6974,BMX,4928.23,5,Houston,784,Debit Card,31,Male
75858,22-09-2021,7426,Electric Bike,3800.8,1,Chicago,298,PayPal,61,Male
75859,08-09-2023,9505,Mountain Bike,3120.55,5,Phoenix,580,Debit Card,51,Female
75860,17-03-2021,5010,Hybrid Bike,1776.22,5,Chicago,378,Credit Card,22,Male
75861,10-05-2022,8071,Road Bike,1459.42,3,Phoenix,901,Cash,30,Male
75862,29-03-2024,9008,Hybrid Bike,3723.31,4,Chicago,698,PayPal,68,Female
75863,07-06-2022,7552,BMX,3087.63,2,Los Angeles,865,PayPal,38,Male
75864,22-08-2023,7592,BMX,1807.07,5,Los Angeles,957,Credit Card,47,Female
75865,22-03-2024,1665,Electric Bike,473.26,4,Chicago,561,Debit Card,54,Female
75866,31-08-2022,1455,Road Bike,2795.07,1,Philadelphia,786,PayPal,26,Male
75867,09-06-2024,5875,Hybrid Bike,2940.06,4,Philadelphia,123,PayPal,60,Female
75868,04-10-2022,2756,Electric Bike,542.31,2,New York,803,Credit Card,45,Male
75869,02-10-2020,3614,Mountain Bike,1000.49,4,Chicago,215,PayPal,23,Female
75870,06-10-2020,9888,Mountain Bike,1195.79,3,San Antonio,247,PayPal,57,Male
75871,16-01-2022,4766,Hybrid Bike,1581.05,3,San Antonio,775,Debit Card,52,Female
75872,01-03-2021,6567,Mountain Bike,2558.13,4,San Antonio,651,Debit Card,47,Female
75873,08-08-2024,1423,Electric Bike,4300.71,2,Phoenix,981,PayPal,35,Female
75874,04-04-2024,7145,Mountain Bike,478.55,5,Philadelphia,526,Cash,23,Female
75875,10-12-2020,4955,Hybrid Bike,4321.32,5,Phoenix,500,Credit Card,63,Male
75876,12-07-2021,9521,Electric Bike,2499.71,4,New York,267,Google Pay,28,Male
75877,23-05-2024,8760,Cruiser,429.65,4,Los Angeles,757,Debit Card,41,Male
75878,15-04-2024,3448,Cruiser,2866.5,4,Los Angeles,582,Cash,52,Female
75879,07-06-2021,2506,BMX,3547.83,2,Los Angeles,530,Apple Pay,68,Female
75880,19-08-2021,8444,Cruiser,3462.38,4,Chicago,330,Credit Card,67,Male
75881,03-11-2022,1693,Cruiser,3938.37,1,Phoenix,685,Credit Card,53,Female
75882,26-06-2020,4352,Cruiser,3092.13,2,Chicago,761,Debit Card,26,Male
75883,04-05-2024,7050,Mountain Bike,3787.37,4,San Antonio,938,Apple Pay,67,Male
75884,28-03-2020,8852,Folding Bike,631.53,3,Chicago,345,PayPal,33,Male
75885,13-11-2023,3529,Road Bike,3479.31,2,New York,979,Debit Card,61,Male
75886,06-09-2020,1938,Mountain Bike,2263.72,5,New York,690,Apple Pay,40,Male
75887,13-11-2023,7616,Mountain Bike,720.2,5,New York,510,Cash,33,Male
75888,07-12-2022,8446,Cruiser,4991.88,3,Philadelphia,179,Debit Card,28,Male
75889,09-11-2021,2380,Cruiser,509.09,3,San Antonio,896,Apple Pay,40,Female
75890,25-07-2020,3237,BMX,3394.71,4,Phoenix,162,Apple Pay,50,Male
75891,01-01-2024,7454,Road Bike,1450.22,5,Philadelphia,628,Cash,24,Male
75892,05-09-2024,1226,Cruiser,3845.6,3,New York,884,PayPal,25,Male
75893,15-03-2024,3983,Road Bike,4059.8,3,Houston,326,Credit Card,36,Male
75894,21-11-2022,6984,Electric Bike,3149.75,1,Chicago,953,PayPal,39,Female
75895,20-05-2020,1972,Mountain Bike,4798.3,4,New York,453,PayPal,30,Male
75896,23-01-2020,7416,Cruiser,3437.49,5,Los Angeles,221,Debit Card,19,Female
75897,19-11-2021,8580,Folding Bike,2110.57,5,New York,495,Cash,50,Female
75898,05-11-2023,1009,Cruiser,1363.57,2,Houston,357,Apple Pay,52,Male
75899,19-08-2021,7178,BMX,912.03,3,San Antonio,332,PayPal,34,Male
75900,22-06-2023,6914,Mountain Bike,2359.34,5,Philadelphia,837,Credit Card,57,Male
75901,25-12-2022,8816,Road Bike,1961.87,1,Philadelphia,794,Google Pay,68,Female
75902,22-04-2024,2253,Mountain Bike,2819.09,2,San Antonio,929,Credit Card,30,Female
75903,07-08-2024,3760,Folding Bike,2280.17,2,Houston,519,Cash,20,Female
75904,08-06-2024,1483,Hybrid Bike,4725.45,5,Phoenix,227,Cash,59,Male
75905,07-05-2024,4178,Road Bike,1206.54,1,Chicago,688,Debit Card,24,Female
75906,12-11-2020,9011,Folding Bike,3854.79,2,New York,286,Cash,55,Male
75907,06-07-2021,3964,Mountain Bike,1872.41,4,Los Angeles,467,Google Pay,18,Male
75908,11-01-2021,3008,Electric Bike,2255,3,Los Angeles,463,Apple Pay,22,Male
75909,15-05-2020,4724,BMX,4104.8,1,New York,227,Cash,56,Female
75910,18-02-2020,6855,Cruiser,4629.52,4,Los Angeles,633,Debit Card,35,Female
75911,03-01-2023,2674,BMX,4705.73,5,Chicago,444,Debit Card,56,Female
75912,25-02-2023,9494,Road Bike,3322.34,1,Chicago,182,Apple Pay,20,Female
75913,16-03-2021,6028,Cruiser,323.87,4,Los Angeles,885,Cash,66,Male
75914,13-04-2024,2865,Road Bike,1498.15,1,Houston,444,Google Pay,50,Male
75915,30-05-2021,9549,Folding Bike,3966.48,3,Philadelphia,992,PayPal,67,Male
75916,08-05-2023,5765,Road Bike,2516.22,1,Los Angeles,267,PayPal,30,Male
75917,14-01-2024,5380,Electric Bike,2005.54,5,Chicago,812,Apple Pay,27,Male
75918,09-12-2023,8345,Folding Bike,481.93,5,Philadelphia,898,Google Pay,25,Female
75919,11-03-2022,6427,Mountain Bike,3659.95,3,San Antonio,953,Credit Card,20,Female
75920,07-08-2024,8468,Road Bike,1898.53,5,San Antonio,331,Credit Card,64,Female
75921,18-11-2022,1972,Folding Bike,690.27,4,Philadelphia,821,Apple Pay,18,Female
75922,15-11-2020,3607,Road Bike,3431.74,2,Philadelphia,918,Debit Card,26,Male
75923,17-01-2022,8624,Folding Bike,1574.31,4,Houston,658,Google Pay,45,Female
75924,18-11-2022,4934,BMX,4704.78,4,Los Angeles,344,PayPal,68,Female
75925,04-01-2022,7083,Road Bike,2158.17,2,New York,837,Credit Card,19,Female
75926,12-09-2024,4240,BMX,2740.7,1,Los Angeles,406,Google Pay,54,Female
75927,20-09-2021,5169,BMX,1118.57,4,San Antonio,129,PayPal,45,Female
75928,27-09-2023,4517,Road Bike,2573.69,5,New York,881,PayPal,32,Male
75929,17-11-2023,8529,Cruiser,4393.51,2,Chicago,226,Apple Pay,49,Male
75930,19-03-2021,7605,Electric Bike,943.89,1,Phoenix,887,Cash,32,Female
75931,24-07-2020,9641,Cruiser,447.05,4,Phoenix,346,PayPal,23,Female
75932,05-09-2024,7463,BMX,2681.94,5,Los Angeles,466,Debit Card,47,Male
75933,29-08-2022,6598,Hybrid Bike,1288.88,4,Philadelphia,504,PayPal,21,Male
75934,15-08-2024,1523,Hybrid Bike,928.83,5,New York,364,PayPal,42,Female
75935,08-09-2020,8937,Mountain Bike,3702.28,1,New York,319,Debit Card,35,Male
75936,28-10-2021,6596,Road Bike,883.86,2,Los Angeles,336,Google Pay,28,Male
75937,13-03-2022,4760,Folding Bike,4188.43,1,Los Angeles,115,Credit Card,56,Male
75938,02-12-2023,3765,BMX,1270.97,2,Los Angeles,553,Cash,35,Male
75939,01-07-2020,7922,Hybrid Bike,3282.79,5,Houston,108,Apple Pay,39,Male
75940,05-05-2023,9186,Road Bike,3521.6,2,New York,746,Credit Card,50,Female
75941,11-03-2023,6332,Electric Bike,4332.59,2,San Antonio,495,Debit Card,48,Female
75942,25-11-2020,1672,Folding Bike,3787.44,2,San Antonio,278,PayPal,57,Female
75943,30-11-2022,3496,Hybrid Bike,3283.33,2,Philadelphia,244,PayPal,46,Male
75944,22-04-2024,4490,Hybrid Bike,1171.95,2,Houston,225,PayPal,62,Female
75945,16-08-2020,8665,Hybrid Bike,1246.88,3,Philadelphia,839,PayPal,42,Female
75946,25-03-2024,5794,Cruiser,1207.02,1,Phoenix,650,Debit Card,21,Female
75947,23-01-2021,2556,Electric Bike,4555.66,5,Philadelphia,132,Cash,65,Male
75948,06-03-2020,2733,Hybrid Bike,1275.95,1,New York,773,PayPal,40,Female
75949,28-02-2023,8026,BMX,2859.82,3,Los Angeles,387,PayPal,49,Male
75950,29-10-2020,1464,Mountain Bike,2827.53,2,Phoenix,415,Credit Card,69,Female
75951,20-06-2022,2265,Mountain Bike,4607.46,4,Chicago,779,Apple Pay,44,Male
75952,04-02-2022,6814,Mountain Bike,3746.57,2,Phoenix,732,Google Pay,61,Female
75953,05-06-2022,4983,Electric Bike,1878.51,1,Houston,158,Google Pay,59,Male
75954,02-01-2023,4570,Folding Bike,1432.72,5,Chicago,339,Apple Pay,30,Male
75955,07-07-2021,9216,Electric Bike,1232.97,3,Phoenix,657,Debit Card,37,Female
75956,14-10-2021,6859,Hybrid Bike,3531.32,2,Chicago,405,Debit Card,61,Female
75957,03-05-2022,3362,BMX,2227.23,2,Phoenix,800,Google Pay,23,Male
75958,17-08-2021,7148,BMX,3193.12,4,New York,820,Cash,19,Male
75959,02-11-2020,5212,Mountain Bike,3660.07,4,Chicago,142,Apple Pay,24,Female
75960,21-04-2020,1262,Road Bike,3049.01,3,San Antonio,620,Apple Pay,19,Male
75961,19-03-2020,2829,Road Bike,2565.58,3,New York,469,Debit Card,42,Male
75962,14-06-2020,4844,Hybrid Bike,1939.31,4,Chicago,503,Credit Card,30,Female
75963,15-12-2020,5850,Hybrid Bike,1789.87,5,Philadelphia,593,Cash,65,Female
75964,27-08-2024,3829,Hybrid Bike,4669.14,5,Houston,227,PayPal,39,Male
75965,04-02-2020,5600,Folding Bike,472.25,2,New York,223,Google Pay,51,Male
75966,28-10-2020,9310,Folding Bike,660.71,3,Chicago,940,Google Pay,34,Female
75967,22-11-2020,8963,Road Bike,3764.16,1,Philadelphia,327,Debit Card,36,Female
75968,06-12-2020,8668,Road Bike,2871.87,5,Chicago,806,Credit Card,65,Female
75969,11-07-2022,2944,BMX,3399.85,4,Phoenix,769,Debit Card,33,Male
75970,31-10-2020,9496,Mountain Bike,465.1,1,Phoenix,616,PayPal,63,Female
75971,05-09-2020,7206,Road Bike,3721.61,3,San Antonio,352,Apple Pay,64,Male
75972,15-06-2022,1166,Mountain Bike,572.06,4,Phoenix,841,Credit Card,20,Male
75973,02-10-2021,4013,Mountain Bike,2040.28,2,New York,966,Google Pay,64,Female
75974,15-04-2024,5729,Folding Bike,1918.88,1,Houston,900,PayPal,51,Female
75975,14-08-2020,8417,BMX,693.93,4,San Antonio,635,PayPal,68,Female
75976,20-01-2022,4008,Cruiser,2850.91,3,Houston,204,Debit Card,36,Female
75977,03-07-2024,2574,Cruiser,2292.27,3,Houston,713,Debit Card,42,Female
75978,24-07-2024,6428,Folding Bike,767.18,4,Chicago,323,Google Pay,40,Male
75979,25-04-2023,5859,Electric Bike,4939.62,4,Philadelphia,288,PayPal,21,Female
75980,28-08-2024,7012,Electric Bike,4870.16,3,Houston,571,Apple Pay,61,Female
75981,06-08-2020,7811,Hybrid Bike,3163.69,4,Houston,527,Cash,23,Male
75982,18-09-2022,5598,Road Bike,685.85,1,Phoenix,173,Cash,60,Male
75983,15-02-2020,2375,Mountain Bike,4870.32,4,Los Angeles,143,Cash,64,Male
75984,14-03-2023,9219,BMX,1796.8,5,New York,947,Cash,25,Female
75985,13-10-2020,3968,Hybrid Bike,937.63,4,Los Angeles,341,PayPal,68,Female
75986,01-05-2024,1733,Cruiser,3493.64,1,Phoenix,252,Cash,37,Male
75987,27-02-2021,2379,Road Bike,900.05,2,San Antonio,675,Debit Card,36,Male
75988,09-03-2024,8625,Mountain Bike,1410.39,4,Los Angeles,448,Google Pay,52,Male
75989,02-09-2024,2818,Electric Bike,1299.9,5,Phoenix,621,Debit Card,33,Female
75990,31-08-2022,3547,Folding Bike,3817.25,2,Philadelphia,663,Apple Pay,44,Female
75991,25-05-2020,6545,Road Bike,2615.19,5,Philadelphia,941,Google Pay,29,Male
75992,17-08-2022,7221,Road Bike,2128.45,2,Philadelphia,791,Google Pay,25,Female
75993,19-02-2022,4076,Electric Bike,4382.54,3,New York,709,Apple Pay,64,Male
75994,21-08-2023,4130,Hybrid Bike,2861.21,4,Phoenix,912,Apple Pay,65,Male
75995,19-07-2023,8252,Mountain Bike,3007.44,3,Los Angeles,583,Apple Pay,69,Male
75996,09-01-2020,2254,Cruiser,1471.88,1,Philadelphia,398,PayPal,64,Female
75997,26-06-2023,8039,Hybrid Bike,1589.47,4,Houston,759,Debit Card,25,Female
75998,12-09-2021,6634,Hybrid Bike,869.28,5,New York,375,Debit Card,57,Male
75999,09-06-2021,7849,Cruiser,3860.07,3,New York,404,Cash,47,Female
76000,08-02-2020,2338,Electric Bike,4290.51,1,New York,381,Credit Card,48,Male
76001,20-03-2021,2836,Electric Bike,4903.2,5,Chicago,205,Cash,24,Female
76002,22-07-2020,5390,BMX,399.57,4,Los Angeles,996,Apple Pay,35,Male
76003,04-12-2023,3616,Road Bike,3524.18,1,San Antonio,514,Apple Pay,27,Female
76004,08-08-2020,7718,Mountain Bike,1309.18,4,Philadelphia,264,Apple Pay,32,Female
76005,26-02-2021,9303,BMX,4130.16,1,Phoenix,347,Credit Card,70,Female
76006,09-06-2024,8660,Cruiser,4710.53,3,Chicago,268,Debit Card,70,Female
76007,31-05-2021,2387,Cruiser,3069.31,3,Philadelphia,372,Cash,69,Male
76008,17-06-2021,4638,Hybrid Bike,363.47,4,Phoenix,850,Credit Card,45,Male
76009,25-01-2024,5566,Electric Bike,502.61,1,New York,951,Google Pay,18,Male
76010,02-04-2023,3319,Road Bike,3880.53,4,Phoenix,273,Credit Card,18,Male
76011,04-04-2024,7918,BMX,3649.01,5,New York,137,Google Pay,45,Male
76012,16-01-2020,7273,Cruiser,917.87,2,Phoenix,729,PayPal,46,Female
76013,13-11-2023,5504,Road Bike,2162.91,3,Los Angeles,130,PayPal,24,Female
76014,05-10-2022,7377,Road Bike,741.44,3,Chicago,525,Debit Card,41,Male
76015,10-06-2023,6364,Cruiser,4749.9,5,San Antonio,290,Debit Card,19,Male
76016,28-03-2022,6386,BMX,2030.39,5,San Antonio,962,Cash,50,Male
76017,07-06-2020,6274,Hybrid Bike,2106.06,1,Houston,449,PayPal,34,Male
76018,22-10-2022,8628,Electric Bike,3231.84,5,Los Angeles,533,Apple Pay,32,Female
76019,29-05-2023,8505,Mountain Bike,605.83,4,Chicago,180,Credit Card,53,Female
76020,22-03-2020,9203,BMX,1513.76,4,Los Angeles,936,Google Pay,64,Male
76021,15-11-2020,1093,Folding Bike,4294.46,4,Phoenix,654,Google Pay,51,Female
76022,29-05-2021,3845,Folding Bike,4801.73,2,Chicago,692,PayPal,48,Female
76023,11-11-2021,9393,Road Bike,1857.4,5,Houston,735,Google Pay,40,Female
76024,24-01-2020,5069,Folding Bike,3199.07,2,Los Angeles,583,Debit Card,56,Female
76025,15-05-2022,8592,BMX,4881.69,1,Phoenix,445,Apple Pay,36,Female
76026,23-06-2023,8541,Electric Bike,3626.45,5,Los Angeles,703,Apple Pay,30,Female
76027,12-07-2022,2122,BMX,4747.06,2,San Antonio,306,PayPal,65,Female
76028,22-09-2020,2370,Folding Bike,3984.25,4,Los Angeles,995,Google Pay,58,Female
76029,11-09-2021,6123,Hybrid Bike,2983.39,5,Chicago,647,Apple Pay,64,Male
76030,02-08-2024,8790,Folding Bike,4678.02,5,Phoenix,775,PayPal,58,Male
76031,08-07-2023,9449,BMX,4122.26,2,Philadelphia,247,PayPal,54,Male
76032,30-07-2022,8927,Road Bike,2289.59,4,Los Angeles,556,Debit Card,40,Male
76033,19-06-2020,2533,Cruiser,2143.47,4,Chicago,747,Credit Card,51,Male
76034,27-11-2023,6614,BMX,4876.69,4,Houston,452,Google Pay,66,Male
76035,23-11-2020,2185,Electric Bike,2571.67,1,Los Angeles,344,Google Pay,23,Male
76036,09-08-2024,7168,Electric Bike,3473.27,1,Chicago,196,Google Pay,53,Male
76037,22-05-2020,7323,Folding Bike,2627.93,5,Houston,400,Cash,34,Female
76038,20-08-2022,1793,BMX,1763.35,3,Philadelphia,428,Apple Pay,53,Male
76039,29-10-2020,3671,Folding Bike,4617.79,2,New York,106,Google Pay,70,Female
76040,11-09-2020,9173,Mountain Bike,4421.34,5,Philadelphia,183,Apple Pay,34,Female
76041,24-09-2020,4272,Hybrid Bike,1604.74,5,Los Angeles,214,PayPal,38,Female
76042,07-06-2021,9587,Mountain Bike,3280.98,1,Los Angeles,390,Credit Card,45,Female
76043,17-07-2024,6063,Cruiser,3103.24,1,Phoenix,964,Debit Card,55,Female
76044,02-09-2024,3621,BMX,3495.69,2,Los Angeles,407,PayPal,52,Female
76045,29-07-2021,1332,Road Bike,3352.13,4,New York,443,Apple Pay,32,Female
76046,28-04-2020,4527,Mountain Bike,1973.46,1,Philadelphia,247,Debit Card,56,Male
76047,26-02-2020,6402,Mountain Bike,1623.72,2,Houston,561,PayPal,28,Male
76048,29-03-2024,1202,Mountain Bike,4494.47,5,Houston,642,Apple Pay,59,Female
76049,21-10-2023,8238,Electric Bike,3416.55,5,Phoenix,849,Credit Card,34,Female
76050,19-11-2021,1865,Electric Bike,2103.17,5,Philadelphia,880,Apple Pay,52,Male
76051,20-02-2022,1007,Mountain Bike,3358.19,1,Houston,536,Debit Card,30,Male
76052,20-08-2021,5403,Electric Bike,3339.8,5,Chicago,878,Apple Pay,56,Female
76053,06-04-2024,9267,Folding Bike,1901.1,3,Philadelphia,613,Debit Card,60,Male
76054,25-06-2022,5256,Folding Bike,1037.56,2,Chicago,963,Cash,29,Male
76055,31-01-2023,9651,BMX,1214.58,4,New York,601,Cash,20,Female
76056,14-06-2022,8505,Mountain Bike,3780.26,3,New York,446,Cash,62,Female
76057,21-12-2021,7947,Hybrid Bike,2507.19,1,Los Angeles,919,Cash,67,Female
76058,04-06-2021,9780,Folding Bike,4129.72,4,Philadelphia,404,Credit Card,25,Female
76059,06-02-2022,2477,Hybrid Bike,766.87,1,Philadelphia,289,Debit Card,57,Male
76060,12-12-2021,3907,Mountain Bike,764.79,4,Philadelphia,895,Debit Card,42,Female
76061,09-03-2023,6520,Folding Bike,279.08,3,Los Angeles,738,Apple Pay,36,Male
76062,15-01-2020,1052,Hybrid Bike,1599.14,3,Chicago,559,Cash,47,Female
76063,05-11-2023,9288,BMX,4835.38,1,San Antonio,571,PayPal,68,Male
76064,23-06-2023,7989,Hybrid Bike,785.23,1,New York,339,Google Pay,50,Female
76065,03-01-2023,3349,Cruiser,1845.65,3,Philadelphia,667,Debit Card,57,Male
